method,order,query_id,split,stop_step,budget_frac,stopped,ndcg,ndcg_vs_bm25,ndcg_vs_exhaustive,topk_overlap_vs_exhaustive,exact_topk_match,severe_harm,premature_stop_qrel_label,premature_instability_qrelfree
fixed_0.05,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,5,0.047619047619047616,True,0.8207658584763088,0.0,-0.16884036671084368,0.8181818181818182,False,False,True,True
fixed_0.10,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,10,0.09523809523809523,True,0.8357799744028239,0.015014115926515137,-0.15382625078432854,0.6666666666666666,False,False,True,True
fixed_0.20,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,21,0.2,True,0.8297197050122157,0.008953846535906917,-0.15988652017493676,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,105,1.0,True,0.9896062251871525,0.16884036671084368,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,14,0.13333333333333333,True,0.9068250379649666,0.0,-0.09317496203503339,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,14,0.13333333333333333,True,0.9068250379649666,0.0,-0.09317496203503339,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,3,0.02857142857142857,True,0.9068250379649666,0.0,-0.09317496203503339,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,4,0.0380952380952381,True,0.9068250379649666,0.0,-0.09317496203503339,0.8181818181818182,False,False,True,True
fixed_0.05,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,5,0.047619047619047616,True,0.8990671370233444,-0.007757900941622209,-0.1009328629766556,0.8181818181818182,False,False,True,True
fixed_0.10,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,10,0.09523809523809523,True,0.9068250379649666,0.0,-0.09317496203503339,0.8181818181818182,False,False,True,True
fixed_0.20,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,21,0.2,True,0.9512312000626861,0.044406162097719526,-0.04876879993731387,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,3ad8328b066bedca77c858a399a77521563d5c99,test,105,1.0,True,1.0,0.09317496203503339,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,44,0.41904761904761906,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,53,0.5047619047619047,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,14,0.13333333333333333,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
simple_recent_stability,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.10,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,21,0.2,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,static_adjacent,4a343313042b654c7d85313de3d88486a1d0e9de,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,25,0.23809523809523808,True,0.9896062251871525,0.039075217475442625,-0.010393774812847534,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,63,0.6,False,1.0,0.04946899228829016,0.0,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,3,0.02857142857142857,True,0.9505310077117098,0.0,-0.04946899228829016,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,4,0.0380952380952381,True,0.9505310077117098,0.0,-0.04946899228829016,0.8181818181818182,False,False,True,True
fixed_0.05,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,5,0.047619047619047616,True,0.9609247825245575,0.010393774812847645,-0.039075217475442514,0.8181818181818182,False,False,True,True
fixed_0.10,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,10,0.09523809523809523,True,0.9747429528567879,0.024211945145078073,-0.025257047143212086,0.8181818181818182,False,False,True,True
fixed_0.20,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,21,0.2,True,0.9818483242455303,0.031317316533820416,-0.018151675754469743,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,5137d6a245dffe321df34999fa77e190c19b4c37,test,105,1.0,True,1.0,0.04946899228829016,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,14,0.13333333333333333,True,0.975788054854922,0.04732887166037314,-0.024211945145077962,0.5384615384615384,False,False,True,True
counterfactual_conservative,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,63,0.6,False,1.0,0.0715408168054511,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,3,0.02857142857142857,True,0.9668342083190152,0.03837502512446633,-0.03316579168098477,0.5384615384615384,False,False,True,True
simple_recent_stability,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,4,0.0380952380952381,True,0.9668342083190152,0.03837502512446633,-0.03316579168098477,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,5,0.047619047619047616,True,0.9668342083190152,0.03837502512446633,-0.03316579168098477,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,10,0.09523809523809523,True,0.975788054854922,0.04732887166037314,-0.024211945145077962,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,21,0.2,True,0.9896062251871525,0.06114704199260357,-0.010393774812847534,0.5384615384615384,False,False,False,True
exhaustive,static_adjacent,5f1f12015d55c51764be27df92de175d2de8ee0d,test,105,1.0,True,1.0,0.0715408168054511,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,16,0.1523809523809524,True,0.5603421391276531,0.11855143932636752,-0.4292640860594994,0.6666666666666666,False,False,True,True
counterfactual_conservative,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,28,0.26666666666666666,True,0.6732446972893747,0.2314539974880892,-0.3163615278977777,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,13,0.12380952380952381,True,0.5603421391276531,0.11855143932636752,-0.4292640860594994,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,4,0.0380952380952381,True,0.44179069980128555,0.0,-0.547815525385867,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,5,0.047619047619047616,True,0.4521844746141331,0.010393774812847534,-0.5374217505730194,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,10,0.09523809523809523,True,0.5562840298360984,0.11449333003481282,-0.4333221953510541,0.6666666666666666,False,False,True,True
fixed_0.20,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,21,0.2,True,0.6671844278987665,0.22539372809748098,-0.32242179728838594,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,6079719b677d0abda12abcd5cd46582ca91585ad,test,105,1.0,True,0.9896062251871525,0.547815525385867,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,51,0.4857142857142857,True,0.9896062251871525,-0.010393774812847534,-0.010393774812847534,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,60,0.5714285714285714,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,12,0.11428571428571428,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
simple_recent_stability,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.05,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.10,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,21,0.2,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
exhaustive,static_adjacent,661a03482f0532b7355188059b2263091ade1bae,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,13,0.12380952380952381,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
counterfactual_conservative,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,49,0.4666666666666667,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
simple_recent_stability,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.05,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.10,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,21,0.2,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,static_adjacent,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,14,0.13333333333333333,True,0.7682972668889274,0.11305340175787204,-0.18223374082278243,0.5384615384615384,False,False,True,True
counterfactual_conservative,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,63,0.6,False,0.9103075074400794,0.255063642309024,-0.040223500271630463,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,3,0.02857142857142857,True,0.6552438651310554,0.0,-0.29528714258065447,0.42857142857142855,False,False,True,True
simple_recent_stability,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,4,0.0380952380952381,True,0.6552438651310554,0.0,-0.29528714258065447,0.42857142857142855,False,False,True,True
fixed_0.05,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,5,0.047619047619047616,True,0.6552438651310554,0.0,-0.29528714258065447,0.42857142857142855,False,False,True,True
fixed_0.10,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,10,0.09523809523809523,True,0.7682972668889274,0.11305340175787204,-0.18223374082278243,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,21,0.2,True,0.7731930041332795,0.11794913900222415,-0.17733800357843033,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,6f54a7933235ced5684e3bff18f7e5dc40510018,test,105,1.0,True,0.9505310077117098,0.29528714258065447,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,29,0.2761904761904762,True,0.9708923176105698,0.16572946739059002,-0.0038506352462180926,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,63,0.6,False,0.9818483242455303,0.17668547402555046,0.007105371388742343,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,13,0.12380952380952381,True,0.9378773695257355,0.13271451930575573,-0.03686558333105239,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,4,0.0380952380952381,True,0.8051628502199798,0.0,-0.16958010263680812,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,5,0.047619047619047616,True,0.8297197050122157,0.024556854792235905,-0.1450232478445722,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,10,0.09523809523809523,True,0.933819260234181,0.12865641001420125,-0.040923692622606866,0.6666666666666666,False,False,True,True
fixed_0.20,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,21,0.2,True,0.9708923176105698,0.16572946739059002,-0.0038506352462180926,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,105,1.0,True,0.9747429528567879,0.16958010263680812,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,41,0.3904761904761905,True,0.9427731067700877,0.17077604823109294,-0.05722689322991226,0.6666666666666666,False,False,True,True
counterfactual_conservative,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,63,0.6,False,0.9896062251871525,0.21760916664815766,-0.010393774812847534,0.6666666666666666,False,False,False,True
counterfactual_aggressive,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,28,0.26666666666666666,True,0.9143656167316339,0.14236855819263905,-0.08563438326836614,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,4,0.0380952380952381,True,0.7719970585389948,0.0,-0.2280029414610052,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,5,0.047619047619047616,True,0.7823908333518426,0.010393774812847756,-0.21760916664815744,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,10,0.09523809523809523,True,0.7974049492783576,0.025407890739362782,-0.2025950507216424,0.42857142857142855,False,False,True,True
fixed_0.20,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,21,0.2,True,0.9083053473410256,0.13630828880203083,-0.09169465265897436,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,7445178858159988f2b17aa21376e13767fce5a6,test,105,1.0,True,1.0,0.2280029414610052,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,46,0.4380952380952381,True,0.9221235176732561,0.2619839152978486,-0.029107682389430067,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,63,0.6,False,0.9374130297304558,0.27727342735504834,-0.013818170332230317,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,31,0.29523809523809524,True,0.8051628502199798,0.14502324784457232,-0.14606834984270634,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,4,0.0380952380952381,True,0.6601396023754075,0.0,-0.29109159768727866,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,5,0.047619047619047616,True,0.6661998717660157,0.0060602693906082195,-0.28503132829667044,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,10,0.09523809523809523,True,0.6601396023754075,0.0,-0.29109159768727866,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,21,0.2,True,0.7864489426433972,0.12630934026798968,-0.16478225741928898,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,78495383450e02c5fe817e408726134b3084905d,test,105,1.0,True,0.9512312000626861,0.29109159768727866,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,63,0.6,False,0.9747429528567879,0.2064456859678605,0.06791791489182131,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,63,0.6,False,0.9747429528567879,0.2064456859678605,0.06791791489182131,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,28,0.26666666666666666,True,0.9043980816456215,0.1361008147566941,-0.002426956319345086,0.6666666666666666,False,False,False,True
simple_recent_stability,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,4,0.0380952380952381,True,0.7682972668889274,0.0,-0.1385277710760392,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,5,0.047619047619047616,True,0.7682972668889274,0.0,-0.1385277710760392,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,10,0.09523809523809523,True,0.7870111744655099,0.018713907576582534,-0.11981386349945666,0.42857142857142855,False,False,True,True
fixed_0.20,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,21,0.2,True,0.7974049492783576,0.02910768238943018,-0.10942008868660902,0.5384615384615384,False,False,True,True
exhaustive,static_adjacent,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,105,1.0,True,0.9068250379649666,0.1385277710760392,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,34,0.3238095238095238,True,0.8110722760144377,0.25306148220997027,-0.18892772398556235,0.6666666666666666,False,False,True,True
counterfactual_conservative,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,52,0.49523809523809526,True,0.8752903992561912,0.31727960545172385,-0.12470960074380877,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,15,0.14285714285714285,True,0.6794558102761333,0.12144501647166595,-0.32054418972386667,0.5384615384615384,False,False,True,True
simple_recent_stability,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,4,0.0380952380952381,True,0.5684045686173149,0.010393774812847534,-0.4315954313826851,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,5,0.047619047619047616,True,0.5684045686173149,0.010393774812847534,-0.4315954313826851,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,10,0.09523809523809523,True,0.5773584151532217,0.01934762134875434,-0.4226415848467783,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,21,0.2,True,0.7052750892414584,0.14726429543699104,-0.29472491075854157,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,866b1a9819f662ac2499be231965ded8e0323c7f,test,105,1.0,True,1.0,0.4419892061955326,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,63,0.6,False,1.0,0.13120507751234178,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,63,0.6,False,1.0,0.13120507751234178,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,23,0.21904761904761905,True,0.975788054854922,0.10699313236726382,-0.024211945145077962,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,4,0.0380952380952381,True,0.8687949224876582,0.0,-0.13120507751234178,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,5,0.047619047619047616,True,0.8687949224876582,0.0,-0.13120507751234178,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,10,0.09523809523809523,True,0.9668342083190152,0.09803928583135701,-0.03316579168098477,0.8181818181818182,False,False,True,True
fixed_0.20,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,21,0.2,True,0.975788054854922,0.10699313236726382,-0.024211945145077962,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,105,1.0,True,1.0,0.13120507751234178,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,37,0.3523809523809524,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,63,0.6,False,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,16,0.1523809523809524,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
simple_recent_stability,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.05,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.10,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,21,0.2,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,13,0.12380952380952381,True,0.9709286432396583,0.01590498514041072,-0.01196343871702954,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,63,0.6,False,0.9828920819566879,0.02786842385744026,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,3,0.02857142857142857,True,0.9550236580992476,0.0,-0.02786842385744026,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,4,0.0380952380952381,True,0.9550236580992476,0.0,-0.02786842385744026,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,5,0.047619047619047616,True,0.9619991470595832,0.0069754889603356185,-0.020892934897104642,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,10,0.09523809523809523,True,0.9709286432396583,0.01590498514041072,-0.01196343871702954,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,21,0.2,True,0.9828920819566879,0.02786842385744026,0.0,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,105,1.0,True,0.9828920819566879,0.02786842385744026,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,26,0.24761904761904763,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,58,0.5523809523809524,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,14,0.13333333333333333,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
simple_recent_stability,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.42857142857142855,False,False,False,True
fixed_0.05,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.42857142857142855,False,False,False,True
fixed_0.10,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,21,0.2,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,static_adjacent,9e76a700f03ef476b964b27e23c071163e44c232,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,40,0.38095238095238093,True,0.9747429528567879,0.21783689998074574,-0.025257047143212086,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,63,0.6,False,1.0,0.24309394712395782,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,33,0.3142857142857143,True,1.0,0.24309394712395782,0.0,0.8181818181818182,False,False,False,True
simple_recent_stability,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,4,0.0380952380952381,True,0.8357799744028239,0.07887392152678174,-0.16422002559717608,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,5,0.047619047619047616,True,0.8357799744028239,0.07887392152678174,-0.16422002559717608,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,10,0.09523809523809523,True,0.8687949224876582,0.11188886961161604,-0.13120507751234178,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,21,0.2,True,0.975788054854922,0.21888200197887986,-0.024211945145077962,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,105,1.0,True,1.0,0.24309394712395782,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,24,0.22857142857142856,True,0.7532831509624124,0.08278118722218575,-0.23632307422474008,0.5384615384615384,False,False,True,True
